WARNING (------): DXF version not recognised or not release 12-15.
POLYLINE: layer="0", flags=0x01, #pts=31, 0=(309049,577215), 1=(307338,573428), 2=(286054,507679), 3=(264626,441406), 4=(264160,438451), 5=(264678,437829), 6=(267830,437341), 7=(271863,436993), 8=(276653,436880), 9=(289146,436880), 10=(294672,453485), 11=(300198,470091), 12=(321854,469360), 13=(343511,468630), 14=(348378,452755), 15=(353244,436880), 16=(365852,436880), 17=(370686,437010), 18=(374756,437409), 19=(377888,437970), 20=(378460,438680), 21=(378247,440080), 22=(371940,460314), 23=(364773,483095), 24=(356264,509800), 25=(334068,579120), 26=(322124,579120), 27=(317466,578981), 28=(313356,578560), 29=(310084,577963), 30=(309049,577215)
POLYLINE entity, line 3352
WARNING (003362): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003372): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003382): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003392): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003402): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003412): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003422): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003432): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003442): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003452): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003462): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003472): VERTEX entity group 8 unknown/not supported - ignored.
POLYLINE: layer="0", flags=0x01, #pts=13, 0=(329946,516004), 1=(337234,492760), 2=(322011,492760), 3=(306789,492760), 4=(308499,499745), 5=(311865,512318), 6=(316166,526304), 7=(320678,540042), 8=(321638,540269), 9=(322204,539367), 10=(324500,532720), 11=(327079,524986), 12=(329946,516004)
POLYLINE entity, line 3482
WARNING (003492): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003502): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003512): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003522): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003532): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003542): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003552): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003562): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003572): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003582): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003592): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003602): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003612): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003622): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003632): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003642): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003652): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003662): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003672): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003682): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003692): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003702): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003712): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003722): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003732): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003742): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003752): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003762): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003772): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003782): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003792): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003802): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003812): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003822): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003832): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003842): VERTEX entity group 8 unknown/not supported - ignored.
POLYLINE: layer="0", flags=0x01, #pts=37, 0=(538900,523875), 1=(540134,481970), 2=(543138,463038), 3=(549566,451655), 4=(561537,442506), 5=(568319,439379), 6=(574262,437734), 7=(581340,437127), 8=(592284,437337), 9=(606517,438790), 10=(616313,441959), 11=(624107,447687), 12=(631825,457174), 13=(635114,463991), 14=(636747,472283), 15=(637414,486396), 16=(637540,522346), 17=(637540,579120), 18=(624840,579120), 19=(612140,579120), 20=(612140,525665), 21=(612028,490287), 22=(611357,478141), 23=(609577,471369), 24=(605905,465975), 25=(598466,461162), 26=(589280,459477), 27=(580094,461162), 28=(572655,465975), 29=(568983,471369), 30=(567203,478141), 31=(566532,490287), 32=(566420,525665), 33=(566420,579120), 34=(552235,579120), 35=(538051,579120), 36=(538900,523875)
POLYLINE entity, line 3852
WARNING (003862): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003872): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003882): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003892): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003902): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003912): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003922): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003932): VERTEX entity group 8 unknown/not supported - ignored.
POLYLINE: layer="0", flags=0x01, #pts=9, 0=(680720,508000), 1=(680720,436880), 2=(693420,436880), 3=(706120,436880), 4=(706120,508000), 5=(706120,579120), 6=(693420,579120), 7=(680720,579120), 8=(680720,508000)
POLYLINE entity, line 3942
WARNING (003952): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003962): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003972): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003982): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (003992): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004002): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004012): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004022): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004032): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004042): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004052): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004062): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004072): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004082): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004092): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004102): VERTEX entity group 8 unknown/not supported - ignored.
POLYLINE: layer="0", flags=0x01, #pts=17, 0=(739140,567690), 1=(739140,556260), 2=(758190,556260), 3=(777240,556260), 4=(777240,496570), 5=(777240,436880), 6=(789940,436880), 7=(802640,436880), 8=(802640,496570), 9=(802640,556260), 10=(821690,556260), 11=(840740,556260), 12=(840740,567690), 13=(840740,579120), 14=(789940,579120), 15=(739140,579120), 16=(739140,567690)
POLYLINE entity, line 4112
WARNING (004122): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004132): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004142): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004152): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004162): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004172): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004182): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004192): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004202): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004212): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004222): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004232): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004242): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004252): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004262): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004272): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004282): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004292): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004302): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004312): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004322): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004332): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004342): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004352): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004362): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004372): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004382): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004392): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004402): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004412): VERTEX entity group 8 unknown/not supported - ignored.
POLYLINE: layer="0", flags=0x01, #pts=31, 0=(890766,577215), 1=(889635,574635), 2=(870264,514836), 3=(852777,460703), 4=(847128,442455), 5=(846536,439038), 6=(847478,437513), 7=(850219,436989), 8=(858812,437375), 9=(872235,438150), 10=(876927,454122), 11=(881619,470094), 12=(903592,469362), 13=(925565,468630), 14=(930233,452755), 15=(934902,436880), 16=(947511,436880), 17=(952350,437017), 18=(956438,437440), 19=(959573,438035), 20=(960193,438785), 21=(959998,440265), 22=(953729,460462), 23=(946583,483233), 24=(938084,509905), 25=(915902,579120), 26=(903871,579120), 27=(899184,578981), 28=(895059,578560), 29=(891778,577963), 30=(890766,577215)
POLYLINE entity, line 4422
WARNING (004432): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004442): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004452): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004462): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004472): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004482): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004492): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004502): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004512): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004522): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004532): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004542): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004552): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004562): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004572): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004582): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004592): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004602): VERTEX entity group 8 unknown/not supported - ignored.
POLYLINE: layer="0", flags=0x01, #pts=19, 0=(912661,513715), 1=(919069,492760), 2=(904034,492760), 3=(898270,492880), 4=(893416,493248), 5=(889565,493762), 6=(889000,494422), 7=(889164,495638), 8=(890995,502244), 9=(893189,509923), 10=(895792,518716), 11=(898679,527726), 12=(901216,534177), 13=(903262,538039), 14=(904419,538009), 15=(905431,535751), 16=(907597,529495), 17=(910073,521984), 18=(912661,513715)
POLYLINE entity, line 4612
WARNING (004622): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004632): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004642): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004652): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004662): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004672): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004682): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004692): VERTEX entity group 8 unknown/not supported - ignored.
POLYLINE: layer="0", flags=0x01, #pts=9, 0=(990600,508000), 1=(990600,436880), 2=(1003300,436880), 3=(1016000,436880), 4=(1016000,508000), 5=(1016000,579120), 6=(1003300,579120), 7=(990600,579120), 8=(990600,508000)
POLYLINE entity, line 4702
WARNING (004712): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004722): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004732): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004742): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004752): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004762): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004772): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004782): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004792): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004802): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004812): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004822): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004832): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004842): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004852): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004862): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004872): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004882): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004892): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004902): VERTEX entity group 8 unknown/not supported - ignored.
WARNING (004912): VERTEX entity group 8 unknown/not supported - ignored.
